Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,LR
34,0.09271260172128677,96.7625,0.07880720065440983,96.975,0.0001
35,0.08963512474298477,96.696875,0.077938323142007,97.05,0.0001
36,0.08966818362474442,96.71875,0.0767817369196564,96.9625,0.0001
37,0.08666810899972915,96.865625,0.07761114183813334,97.025,0.0001
38,0.08537518706917763,96.884375,0.07518756878562272,97.0875,0.0001
39,0.08416366165876389,96.925,0.07350643910467625,97.1875,0.0001
40,0.08369877982139587,97.025,0.07371530693490058,97.05,0.0001
41,0.08315802523493766,96.921875,0.07380791334435344,97.1625,0.0001
42,0.08217700636386871,96.971875,0.07150176679715514,97.1875,0.0001
43,0.08091131553053856,97.078125,0.06847421347629279,97.275,0.0001
44,0.07782289302349091,97.140625,0.06798645539674908,97.275,0.0001
45,0.07841567912697792,97.18125,0.06769126828294247,97.4375,0.0001
46,0.07668493899703026,97.25,0.06530956272035837,97.4,0.0001
47,0.07749195230007172,97.1,0.06567878008354455,97.45,0.0001
48,0.07426324680447578,97.23125,0.06640130438609049,97.3125,0.0001
49,0.07359411326050759,97.353125,0.0629633414791897,97.5125,0.0001
50,0.07263928672671319,97.33125,0.06501409935299307,97.3625,0.0001
51,0.07195610231161118,97.35,0.06680629204493016,97.35,0.0001
52,0.07146923798322678,97.375,0.06078596238512546,97.5875,0.0001
53,0.0714513650238514,97.465625,0.0619542021304369,97.4875,0.0001
54,0.06924295324087143,97.51875,0.060121756861917675,97.5875,0.0001
55,0.06975033180415631,97.4625,0.06016226136125624,97.675,0.0001
56,0.0687503257393837,97.546875,0.057170934858731925,97.7875,0.0001
57,0.0654013699144125,97.6375,0.05770205066073686,97.6875,0.0001
58,0.06497490319609642,97.63125,0.05603723059175536,97.7,0.0001
59,0.06630520594120026,97.690625,0.06586666512885131,97.425,0.0001
60,0.06592971810698509,97.64375,0.053758822090458125,97.8375,0.0001
61,0.06391903513669968,97.70625,0.05468454590300098,98.0125,0.0001
62,0.06074934820830822,97.803125,0.05155064311111346,97.8625,0.0001
63,0.0607010817527771,97.803125,0.05107566714286804,97.9,0.0001
64,0.05997848705947399,97.80625,0.04927112511359155,97.9125,0.0001
65,0.05940866179764271,97.828125,0.050221709825564176,97.8875,0.0001
66,0.058680407270789145,97.8625,0.050074113183654845,98.0,0.0001
67,0.057427811726927756,98.0,0.049006449728040025,98.0,0.0001
68,0.05698941167443991,97.99375,0.04834946553455666,97.9125,0.0001
69,0.0558755239546299,97.925,0.04920696368208155,98.2125,0.0001
70,0.05490410071611405,98.021875,0.050704352266620845,97.925,0.0001
71,0.05504647019505501,98.115625,0.04567305138334632,98.25,0.0001
72,0.05434495445340872,98.0875,0.04548674213583581,98.15,0.0001
73,0.05369829434156418,98.134375,0.049085210339399055,97.925,0.0001
74,0.05311715365946293,98.109375,0.04435413604369387,98.1875,0.0001
75,0.05238358277082443,98.16875,0.043798244441859424,98.225,0.0001
76,0.05279002524912357,98.15,0.04773474542889744,98.2125,0.0001
77,0.05210116910934448,98.190625,0.04166496134712361,98.2625,0.0001
78,0.04969254431128502,98.2625,0.0494927485124208,98.1125,0.0001
79,0.05225373677164316,98.203125,0.043025309569202363,98.3,0.0001
80,0.050236082449555394,98.278125,0.04036502129747532,98.275,0.0001
81,0.05103512644767761,98.209375,0.04012771655106917,98.475,0.0001
82,0.04972652888298035,98.278125,0.04037452055490576,98.35,0.0001
83,0.04889657384157181,98.3375,0.039459333929698914,98.525,0.0001
84,0.0476958549618721,98.39375,0.0526095293025719,97.8875,0.0001
85,0.047278922252357004,98.33125,0.03809165069833398,98.5125,0.0001
86,0.04742368803918361,98.371875,0.039845238032285124,98.525,0.0001
87,0.04606289379298687,98.36875,0.03893052804050967,98.65,0.0001
88,0.04693900299072266,98.359375,0.04429772883304395,98.2,0.0001
89,0.04395133524388075,98.4875,0.03712594721582718,98.5,0.0001
90,0.04600112479552627,98.375,0.03821243278798647,98.4,0.0001
91,0.04267390740662813,98.5375,0.041009435648447834,98.225,0.0001
92,0.04364351101219654,98.5125,0.03805188904516399,98.4625,0.0001
93,0.044471100330352786,98.390625,0.0375655583338812,98.3,0.0001
94,0.044414300687611104,98.5125,0.03934986548847519,98.3,0.0001
95,0.04261787267029286,98.521875,0.034339922363869846,98.7125,0.0001
96,0.04142672423273325,98.575,0.03697549150092527,98.5125,0.0001
97,0.04107800677418709,98.609375,0.03624512086389586,98.5625,0.0001
98,0.04226077120751143,98.565625,0.041781137144425884,98.2125,0.0001
99,0.03924550302326679,98.61875,0.034609778405865654,98.6,0.0001
100,0.04041230420023203,98.6,0.03383273628423922,98.6375,0.0001
101,0.04204199727624655,98.53125,0.03558735578553751,98.575,0.0001
102,0.03973227804899216,98.6375,0.03746337565826252,98.5875,0.0001
103,0.04143135374039412,98.534375,0.034258906584000215,98.5,0.0001
104,0.04024946855008602,98.709375,0.03294489299878478,98.675,0.0001
105,0.03951770124584436,98.653125,0.03193803218891844,98.7125,0.0001
106,0.03668118435144425,98.725,0.032396089925896376,98.775,0.0001
107,0.03850421855971217,98.659375,0.03269087920489255,98.6625,0.0001
108,0.03930310599505901,98.696875,0.036535076767904684,98.3875,0.0001
109,0.03786714541912079,98.76875,0.03870441790786572,98.475,0.0001
110,0.036205139376223085,98.75,0.03293469891650602,98.6375,0.0001
111,0.03537384508550167,98.86875,0.03124706310336478,98.625,0.0001
112,0.038496680915355685,98.740625,0.03243701410247013,98.7,0.0001
113,0.03740123147517443,98.715625,0.030516398983309045,98.725,0.0001
114,0.035170175842940805,98.821875,0.036733210377860814,98.45,0.0001
115,0.03660604099929333,98.753125,0.03510012378683314,98.725,0.0001
116,0.03609662914276123,98.803125,0.03050469225854613,98.7625,0.0001
117,0.03519085941836238,98.825,0.03303065960062668,98.5875,0.0001
118,0.03404430365562439,98.8625,0.03039994767459575,98.85,0.0001
119,0.03514184017106891,98.746875,0.029636515653692186,98.825,0.0001
120,0.03502558092772961,98.834375,0.02972483377379831,98.8125,0.0001
121,0.03536761803925038,98.7375,0.029535384179325774,98.7625,0.0001
122,0.034112055771052835,98.8875,0.027789519634097815,98.975,0.0001
123,0.03112500985339284,99.015625,0.02998483100964222,98.775,0.0001
124,0.03284312137961388,98.878125,0.028729591591400094,98.875,0.0001
125,0.03275350335612893,98.896875,0.028577298275195062,98.8625,0.0001
126,0.033824063308537,98.878125,0.02806066776975058,98.775,0.0001
127,0.03288393867015839,98.946875,0.028444315990782343,98.875,0.0001
128,0.03207177075371146,98.878125,0.02949058862577658,98.8875,0.0001
129,0.032012827277183534,98.971875,0.02925235845032148,98.8125,0.0001
130,0.03162182959914207,98.915625,0.02741971217619721,98.9,0.0001
131,0.031231627032160758,99.01875,0.032701309508411214,98.775,0.0001
132,0.031046267069876194,98.93125,0.02635172981536016,98.95,0.0001
133,0.03166465622931719,98.965625,0.03040953871095553,98.8125,0.0001
134,0.032027568243443966,98.89375,0.027418379409937188,99.0125,0.0001
135,0.031532232835888865,98.978125,0.02911105331440922,98.7875,0.0001
136,0.029042010605335237,99.015625,0.025908366456860676,99.0125,0.0001
137,0.031350618541240695,99.0,0.02763614960713312,98.9125,0.0001
138,0.030783946711570025,98.99375,0.028383762677549385,98.8375,0.0001
139,0.03046958750486374,98.94375,0.027958872204180807,98.85,0.0001
140,0.030592847298830748,99.015625,0.025065998022910208,99.1125,0.0001
141,0.029562198586761953,99.021875,0.024917252565501258,99.0625,0.0001
142,0.029056473791599275,98.9875,0.02539947826153366,99.05,0.0001
143,0.029382586687803268,99.05625,0.02614812512183562,98.9375,0.0001
144,0.027614457812160254,99.01875,0.027680395025527105,98.8875,0.0001
145,0.028300360284745692,99.053125,0.027413949865149334,98.9375,0.0001
146,0.028892301175743342,99.06875,0.027052305922552478,98.9625,0.0001
147,0.0285480949357152,99.08125,0.027547059100470506,98.9375,0.0001
148,0.024724206641316415,99.146875,0.02539270337729249,98.9625,0.0001
149,0.02674914598464966,99.071875,0.024797504680464044,99.0375,0.0001
150,0.028729282151907683,99.03125,0.024124338087858632,99.1,0.0001
151,0.02689082583785057,99.109375,0.02683657624584157,98.9875,0.0001
152,0.027665367037057877,99.103125,0.024221234969445504,99.125,0.0001
153,0.02522110629826784,99.134375,0.024053981178440154,99.1375,0.0001
154,0.02523350778594613,99.165625,0.02541693275270518,98.975,0.0001
155,0.027564758010208606,99.05,0.02483467421552632,98.9875,0.0001
156,0.025444363854825496,99.13125,0.023803638745448552,99.025,0.0001
157,0.025197006028145553,99.153125,0.03228317801404046,98.775,0.0001
158,0.026078184640035033,99.10625,0.022887526945851278,99.0875,0.0001
159,0.02623774990066886,99.115625,0.02435492967197206,99.0125,0.0001
160,0.025204006908461453,99.103125,0.02559171587927267,99.025,0.0001
161,0.02585026092454791,99.18125,0.02537645509437425,99.0375,0.0001
162,0.024673653028905392,99.209375,0.0265665163678932,98.9875,0.0001
163,0.024948604099452494,99.215625,0.027738086188037414,98.925,0.0001
164,0.02582275065034628,99.1375,0.024040423959377222,99.0375,0.0001
165,0.02557958699762821,99.134375,0.021349057540646754,99.225,0.0001
166,0.02481356320157647,99.184375,0.023294650702155195,99.15,0.0001
167,0.02489065469801426,99.203125,0.02427959893248044,99.15,0.0001
168,0.025177756691351534,99.146875,0.022795419965405017,99.2375,0.0001
169,0.024586658712476492,99.2125,0.020844864593527745,99.25,0.0001
170,0.02337412261031568,99.15,0.025236621309886687,99.05,0.0001
171,0.0246476412974298,99.178125,0.024234103810158558,99.0875,0.0001
172,0.024104276690632104,99.246875,0.022456323640653864,99.1625,0.0001
173,0.023279713582247497,99.21875,0.028011663132929243,98.9125,0.0001
174,0.023802730595692993,99.2625,0.022566864630789496,99.175,0.0001
175,0.02343062985315919,99.16875,0.024130378136760555,99.2,0.0001
176,0.023879568172618746,99.221875,0.02308385575452121,99.175,0.0001
177,0.022816915951669216,99.24375,0.021011991280829534,99.175,0.0001
178,0.022370252903550863,99.271875,0.022841213020001305,99.1125,0.0001
179,0.021496219914406537,99.303125,0.028537781996419653,98.9875,0.0001
180,0.026113114807754755,99.134375,0.021972053888021037,99.125,0.0001
181,0.0228138562515378,99.2125,0.021867706149350852,99.1375,0.0001
182,0.022822578620165585,99.225,0.028090323321521282,99.0125,0.0001
183,0.023568539422005416,99.246875,0.024176964005164336,99.075,0.0001
184,0.021551313223317266,99.265625,0.02146697909483919,99.1875,0.0001
185,0.02137906433828175,99.31875,0.02007968779071234,99.225,0.0001
186,0.021963582016527653,99.29375,0.020767029840499163,99.225,0.0001
187,0.02101091569662094,99.2875,0.020484903798205778,99.25,0.0001
188,0.02377652925439179,99.21875,0.02270747142028995,99.125,0.0001
189,0.020454340238124133,99.35625,0.019011089301784523,99.3125,0.0001
190,0.021223624259233475,99.2875,0.02156738831399707,99.2625,0.0001
191,0.021119816122576594,99.278125,0.019591595875681378,99.2,0.0001
192,0.021477159118279816,99.321875,0.019807813601801172,99.2,0.0001
193,0.02083018996194005,99.31875,0.019175062159774825,99.3,0.0001
194,0.022582389246672392,99.271875,0.022273012502409983,99.1125,0.0001
195,0.020815611004829405,99.284375,0.023793209125869907,99.2625,0.0001
196,0.021265228837728502,99.325,0.022852165282529313,99.125,0.0001
197,0.02067608792707324,99.303125,0.02030957861279603,99.25,0.0001
198,0.01986710641346872,99.353125,0.023554976785817416,99.1125,0.0001
199,0.019742489399388434,99.334375,0.023886145878350362,99.0875,0.0001
200,0.021014949407428502,99.31875,0.021939499260042794,99.2375,0.0001
201,0.020382092902436852,99.309375,0.02138358206138946,99.2375,0.0001
202,0.02042403885163367,99.35,0.025744085087353596,99.0625,0.0001
203,0.020080130437389015,99.35625,0.025289949044235982,99.125,0.0001
204,0.021848298087716104,99.234375,0.025698907586047426,99.05,0.0001
205,0.02007581094838679,99.353125,0.03432711451387149,98.825,0.0001
206,0.019479585248976947,99.31875,0.020422521709406283,99.1875,0.0001
207,0.020986365761607884,99.303125,0.026545831700786948,99.0625,0.0001
208,0.020142771147191523,99.325,0.03483689858694561,98.7,0.0001
209,0.020361205026507376,99.315625,0.018857316445064498,99.2625,0.0001
210,0.021080627016723155,99.309375,0.018323926047742134,99.2375,0.0001
211,0.02029882526025176,99.30625,0.019383409373403993,99.15,0.0001
212,0.019264722561463714,99.334375,0.018499527788662817,99.275,0.0001
213,0.019242034977301956,99.378125,0.019188359241525177,99.3,0.0001
214,0.01848202402703464,99.415625,0.024483252469508443,99.175,0.0001
215,0.018379284928552807,99.384375,0.022310025484330254,99.2,0.0001
216,0.021311356420628726,99.25625,0.01938593706654501,99.275,0.0001
217,0.018973050275817513,99.4,0.019490001825033687,99.25,0.0001
218,0.018137237062677742,99.3875,0.018356126493017655,99.325,0.0001
219,0.01842751982435584,99.4,0.018282138760696398,99.3375,0.0001
220,0.018310359774157407,99.459375,0.021348187896364834,99.1375,0.0001
221,0.016691382128745318,99.43125,0.02135419450860354,99.25,0.0001
222,0.018935670213773848,99.35625,0.020462348824366927,99.3,0.0001
223,0.01881097706221044,99.39375,0.01817114811638021,99.3125,0.0001
224,0.01750547756627202,99.45625,0.019816400221316144,99.325,0.0001
225,0.017183339599519967,99.434375,0.019045124729018426,99.3625,0.0001
226,0.01815365199930966,99.390625,0.021947182540316135,99.15,0.0001
227,0.01852550827153027,99.334375,0.023822236151318066,99.1375,0.0001
228,0.019112407928332686,99.384375,0.02190791119937785,99.175,0.0001
229,0.019129897186532616,99.35,0.018835586168279406,99.275,0.0001
230,0.0188267631996423,99.35,0.01870013272491633,99.3375,0.0001
231,0.019117807324975727,99.39375,0.020926088640408125,99.2375,0.0001
232,0.017230907328426838,99.471875,0.019868505383783486,99.1375,0.0001
233,0.017423701256513595,99.4375,0.019194708871509647,99.275,0.0001
234,0.01734346964582801,99.425,0.02234357895940775,99.225,0.0001
235,0.020937056068331003,99.246875,0.021353043513954617,99.225,0.0001
236,0.0183420062251389,99.421875,0.01997159605525667,99.2375,0.0001
237,0.01790395615249872,99.390625,0.018780340702505782,99.275,0.0001
238,0.0169912748336792,99.421875,0.019327065576362656,99.3,0.0001
239,0.016684595610015094,99.475,0.018742987398582045,99.275,0.0001
240,0.016049869408831,99.440625,0.01777443371975096,99.3625,0.0001
241,0.01646269548498094,99.40625,0.020411003191838972,99.2625,0.0001
242,0.016038823820650576,99.453125,0.017738969923811965,99.275,0.0001
243,0.01616711290180683,99.484375,0.01837541982968105,99.325,0.0001
244,0.01770032884925604,99.415625,0.019191345912986435,99.3,0.0001
245,0.01829439220018685,99.43125,0.01769445976242423,99.3125,0.0001
246,0.01669024847075343,99.43125,0.018355240441451315,99.3,0.0001
247,0.017235640464350582,99.41875,0.020498265250353143,99.2875,0.0001
248,0.017375288320705295,99.41875,0.028730562611599453,98.9125,0.0001
249,0.018227874781936406,99.403125,0.019038836493564304,99.25,0.0001
250,0.016689457764849067,99.471875,0.018916198423539754,99.35,0.0001
251,0.01577961712423712,99.484375,0.018383385460765567,99.375,0.0001
252,0.015201759736984968,99.5,0.01957373693221598,99.275,0.0001
253,0.015370706700719893,99.5,0.01879607128284988,99.275,0.0001
254,0.016979106584563853,99.4375,0.02028067090031982,99.275,0.0001
255,0.017386542974039913,99.45625,0.021004599700972904,99.275,0.0001
256,0.017295106856152414,99.446875,0.017813299124100013,99.325,0.0001
257,0.0156901255203411,99.475,0.016743375326768728,99.4125,0.0001
258,0.017162833774462344,99.45625,0.02047386678896146,99.1875,0.0001
259,0.016616340695880354,99.446875,0.02115271366892557,99.2125,0.0001
260,0.016022947972640394,99.421875,0.017971160592423985,99.3625,0.0001
261,0.014876509873196483,99.509375,0.018199389127403265,99.3,0.0001
262,0.016188294503837825,99.503125,0.01960027734457981,99.275,0.0001
263,0.015677020901814102,99.5,0.019340518807439366,99.3,0.0001
264,0.014910385891795159,99.50625,0.017912190276547335,99.325,0.0001
265,0.01625315323472023,99.4875,0.018815890634868992,99.3375,0.0001
266,0.015502537806518377,99.49375,0.018951119574921904,99.375,0.0001
267,0.015356280609034002,99.4875,0.0179634140113194,99.3875,0.0001
268,0.015340078061446548,99.50625,0.017129988082160708,99.375,0.0001
269,0.014944648522883654,99.5375,0.017219643588759936,99.3625,0.0001
270,0.016135684543289244,99.4625,0.016574906425375957,99.3625,0.0001
271,0.01454658075608313,99.565625,0.019691502484420198,99.3,0.0001
272,0.01676613432355225,99.440625,0.020834949798882008,99.2375,0.0001
273,0.014400613610632718,99.534375,0.020237715027178638,99.2625,0.0001
274,0.015906215511262416,99.525,0.017676928218861576,99.375,0.0001
275,0.013908592788502573,99.546875,0.018640727852471173,99.2625,0.0001
276,0.014050966542214155,99.525,0.01792672770898207,99.35,0.0001
277,0.013910960871726274,99.58125,0.020781298331712605,99.3375,0.0001
278,0.017089986382983625,99.4,0.01722739038086729,99.3,0.0001
279,0.015512766350060702,99.53125,0.01755109682198963,99.35,0.0001
280,0.01568594798631966,99.509375,0.02073100248708215,99.2375,0.0001
281,0.01589535783790052,99.50625,0.01860289320393349,99.3375,0.0001
282,0.015361653449013829,99.525,0.01924898670768016,99.325,0.0001
283,0.01595892025064677,99.46875,0.01889046432552277,99.325,0.0001
284,0.015599249233491718,99.459375,0.021549883067564224,99.2375,0.0001
285,0.014501085357740522,99.525,0.01586379091895651,99.35,0.0001
286,0.015589967188425362,99.515625,0.018629635909746867,99.3625,0.0001
287,0.01427932221442461,99.534375,0.019935004616854712,99.3375,0.0001
288,0.01491137757152319,99.54375,0.016881592931895284,99.325,0.0001
289,0.01428458398859948,99.55,0.015234099146255176,99.4125,0.0001
290,0.014250137938186526,99.56875,0.018838258074538317,99.3125,0.0001
291,0.01612035744637251,99.44375,0.023802979521860834,99.2,0.0001
292,0.015864353835582733,99.48125,0.016423438128185808,99.35,0.0001
293,0.013274789094924926,99.5875,0.018634559248312144,99.3125,0.0001
294,0.014533944140188396,99.540625,0.016220166928178514,99.3875,0.0001
295,0.015077011849731207,99.525,0.016113040697746328,99.4875,0.0001
296,0.012825618904083968,99.559375,0.0174909713841771,99.325,0.0001
297,0.014024612665176392,99.5625,0.03008110699011013,98.8875,0.0001
298,0.016530862724408506,99.459375,0.020411263863934437,99.25,0.0001
299,0.01424244034010917,99.55625,0.016766460124927107,99.325,0.0001
300,0.01607703514955938,99.4625,0.015011258774393355,99.45,0.0001
