Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,LR
50,0.13459391117095948,94.8,0.1031407929258421,95.9375,0.0001
51,0.13444808810949327,94.88125,0.10615164472255856,95.85,0.0001
52,0.13154865139722824,95.025,0.10315160686150193,95.825,0.0001
53,0.13052079552412033,95.028125,0.09558419522363693,96.225,0.0001
54,0.13091250491142273,95.034375,0.10514715954195708,95.9125,0.0001
55,0.12640295910835267,95.29375,0.10160986962728202,96.0125,0.0001
56,0.12521865892410278,95.165625,0.09812643169425428,96.2,0.0001
57,0.12968699598312378,95.0125,0.09872431377880275,96.125,0.0001
58,0.12830529856681824,95.159375,0.09519234171602875,96.2875,0.0001
59,0.13032930731773376,95.0125,0.09596866520587355,96.3875,0.0001
60,0.12427573418617248,95.303125,0.11543837876524776,95.3625,0.0001
61,0.12376171690225601,95.23125,0.09330417052842677,96.35,0.0001
62,0.12221243923902511,95.26875,0.08601230580825359,96.7375,0.0001
63,0.12223596251010894,95.275,0.09492636460345238,96.325,0.0001
64,0.12002752429246902,95.4125,0.09110048145521432,96.45,0.0001
65,0.12170382857322692,95.409375,0.0907900178572163,96.475,0.0001
66,0.12127514201402664,95.434375,0.08954154164530337,96.425,0.0001
67,0.11847164785861969,95.465625,0.08155935723334551,96.875,0.0001
68,0.11892703831195832,95.446875,0.08520579535979778,96.6875,0.0001
69,0.11698640435934067,95.528125,0.09406282368581742,96.4125,0.0001
70,0.11555036282539367,95.5,0.08901682624127716,96.5125,0.0001
71,0.12124532520771027,95.359375,0.08347269031219184,96.7625,0.0001
72,0.11926174145936966,95.515625,0.084884810494259,96.7,0.0001
73,0.114711172580719,95.65625,0.0829390495782718,96.6625,0.0001
74,0.12053122287988663,95.49375,0.09355854999739677,96.4375,0.0001
75,0.11400523042678833,95.671875,0.08370429568458349,96.7375,0.0001
76,0.11670648103952408,95.65625,0.09414757543709129,96.325,0.0001
77,0.11595738977193833,95.621875,0.08315877488348633,96.7875,0.0001
78,0.11328323164582252,95.671875,0.08192270423751324,96.7375,0.0001
79,0.11474717247486114,95.565625,0.07877148035913706,96.9625,0.0001
80,0.11223028063774108,95.815625,0.08309619035571814,96.725,0.0001
81,0.1111095734834671,95.821875,0.08608301763888448,96.6875,0.0001
82,0.11150195062160492,95.81875,0.0793387156445533,96.8875,0.0001
83,0.1111374237537384,95.734375,0.08121507480973378,96.875,0.0001
84,0.11173007547855378,95.840625,0.0784087972715497,96.95,0.0001
85,0.1130263486802578,95.66875,0.07747717178426683,96.975,0.0001
86,0.10939983758330345,95.934375,0.08045014063827693,96.9,0.0001
87,0.10930168253183364,95.796875,0.0766203657258302,97.0125,0.0001
88,0.11142592549324036,95.75625,0.07523170544300228,97.0,0.0001
89,0.1099034871160984,95.875,0.08255761431064457,96.7,0.0001
90,0.10784274756908417,95.91875,0.08728527324274182,96.525,0.0001
91,0.10701742324233054,96.040625,0.07813015906140208,96.875,0.0001
92,0.10667472755908966,95.953125,0.07648914493620396,97.05,0.0001
93,0.10828713357448577,95.90625,0.08625991549342871,96.775,0.0001
94,0.10673357161879539,95.90625,0.07523216761182994,97.1375,0.0001
95,0.10589934143424035,95.971875,0.07449988694861531,97.0125,0.0001
96,0.10642507618665695,96.003125,0.08135691471397877,96.7625,0.0001
97,0.10722306606173515,96.0125,0.07277002965565771,97.1,0.0001
98,0.10302635318040848,96.128125,0.08365678309928626,96.725,0.0001
99,0.10785565209388732,95.846875,0.07640061434358358,97.025,0.0001
100,0.1031139435172081,96.1,0.07595449406653643,97.025,0.0001
101,0.10575660398602485,96.01875,0.07927406253293157,96.925,0.0001
102,0.10288135048747063,96.1625,0.07740379788447171,96.975,0.0001
103,0.10127650839090348,96.078125,0.0722149204229936,97.1625,0.0001
104,0.10579022040963174,96.053125,0.06971303187310696,97.375,0.0001
105,0.10303944125771522,96.09375,0.07141310698352754,97.2125,0.0001
106,0.10450575280189514,96.115625,0.0741387236630544,97.2,0.0001
107,0.10107939156889915,96.1875,0.06983884103829041,97.175,0.0001
108,0.10221646925806999,96.128125,0.06935256987344474,97.2625,0.0001
109,0.1004027879536152,96.159375,0.07675175985787064,97.0625,0.0001
110,0.1005697404742241,96.16875,0.06833314546383917,97.4375,0.0001
111,0.09992734846472741,96.20625,0.06897069129627198,97.2875,0.0001
112,0.09741611051559448,96.334375,0.06961754185613245,97.2,0.0001
113,0.1006854353249073,96.234375,0.06610591011121869,97.45,0.0001
114,0.10219435864686965,96.08125,0.06861502293031663,97.2875,0.0001
115,0.10481322491168976,96.053125,0.07738423929549754,96.9625,0.0001
116,0.10038456305861473,96.21875,0.06981393205933273,97.1625,0.0001
117,0.09747589352726936,96.315625,0.07304912188556045,97.1625,0.0001
118,0.1003992919921875,96.04375,0.06733472971245646,97.2875,0.0001
119,0.09926716244220733,96.296875,0.06653205392649397,97.375,0.0001
120,0.0991599766612053,96.228125,0.0696366645861417,97.2375,0.0001
121,0.09970572072267532,96.325,0.06590776017401367,97.4875,0.0001
122,0.09788239407539367,96.275,0.06792451295768842,97.3625,0.0001
123,0.09591828247904778,96.359375,0.0724049226846546,97.125,0.0001
124,0.09451174393296241,96.390625,0.06927247910061851,97.325,0.0001
125,0.09829477974772453,96.26875,0.0708682902622968,97.2,0.0001
126,0.09403326699137687,96.390625,0.0640758802765049,97.525,0.0001
127,0.09575793567299842,96.44375,0.07561982935294509,97.0375,0.0001
128,0.09541257664561272,96.38125,0.0652028905460611,97.4125,0.0001
129,0.09766984179615974,96.321875,0.0722625011112541,97.075,0.0001
130,0.0974742455482483,96.284375,0.06358390848618001,97.5375,0.0001
131,0.09383480298519134,96.434375,0.06549182324670255,97.4375,0.0001
132,0.09448560434579849,96.359375,0.07543650874868035,97.075,0.0001
133,0.09419025954604149,96.484375,0.0631799423135817,97.5625,0.0001
134,0.09470391401648522,96.425,0.06859091157093644,97.3,0.0001
135,0.09516353046894073,96.428125,0.061143448343500495,97.5625,0.0001
136,0.09357047113776207,96.4875,0.06870448647532612,97.4,0.0001
137,0.09442661964893341,96.409375,0.06748555845115334,97.2625,0.0001
138,0.09499742597341537,96.39375,0.0647404418559745,97.5125,0.0001
139,0.0890932356119156,96.50625,0.0678271206561476,97.325,0.0001
140,0.09006517261266708,96.6625,0.063903097063303,97.425,0.0001
141,0.09324299663305283,96.478125,0.0659168959246017,97.4125,0.0001
142,0.09092299807071685,96.565625,0.06347786454716697,97.525,0.0001
143,0.08960215419530869,96.603125,0.06159766734344885,97.6,0.0001
144,0.09120455133914948,96.478125,0.06588266079779714,97.3875,0.0001
145,0.09183843541145324,96.45,0.06403066968778148,97.5375,0.0001
146,0.09022907295823097,96.578125,0.06043531640898436,97.4875,0.0001
147,0.0922390039563179,96.56875,0.06297442450886592,97.5625,0.0001
148,0.0904437794983387,96.559375,0.060532209230586886,97.6125,0.0001
149,0.0905705342888832,96.503125,0.060330234467983246,97.65,0.0001
150,0.08989599943161011,96.578125,0.06086470128502697,97.4875,0.0001
151,0.09016908195614814,96.60625,0.06167853390797973,97.5625,0.0001
152,0.08972730234265328,96.59375,0.062174485763534904,97.55,0.0001
153,0.0907498308122158,96.51875,0.060753174242563546,97.6125,0.0001
154,0.08877055838704109,96.728125,0.06274335645139217,97.4125,0.0001
155,0.08903231027722358,96.659375,0.05813982227118686,97.6875,0.0001
156,0.08666946583986282,96.671875,0.05904519243631512,97.5125,0.0001
157,0.08641178765892983,96.71875,0.061326624476350844,97.6,0.0001
158,0.08701760074496269,96.703125,0.05971266614506021,97.6,0.0001
159,0.08591237717866898,96.753125,0.05547804798698053,97.8125,0.0001
160,0.08713743737339974,96.703125,0.05715159367537126,97.7625,0.0001
161,0.08703633251786232,96.65,0.06411159684648737,97.45,0.0001
162,0.0850015608072281,96.7375,0.05999405181501061,97.6625,0.0001
163,0.08775619319081307,96.665625,0.05899020528886467,97.575,0.0001
164,0.08594811686873435,96.659375,0.05928558012237772,97.675,0.0001
165,0.08501815196871758,96.7375,0.05813745502382517,97.675,0.0001
166,0.08358525723218918,96.896875,0.06427440571133047,97.45,0.0001
167,0.08373879563808441,96.90625,0.060517258709296584,97.6375,0.0001
168,0.0840088192820549,96.784375,0.05642429675208405,97.8375,0.0001
169,0.08286642399430275,96.81875,0.05868113221367821,97.6,0.0001
170,0.0837297083735466,96.8625,0.060055952228140086,97.575,0.0001
171,0.08402574694156646,96.796875,0.05718629702460021,97.825,0.0001
172,0.08337910233438015,96.85625,0.05826029129093513,97.7125,0.0001
173,0.08703037244081498,96.70625,0.0571982532273978,97.725,0.0001
174,0.08134238177537918,96.95625,0.055675527604762465,97.75,0.0001
175,0.082905039280653,96.88125,0.05667235917644575,97.6875,0.0001
176,0.08113383027911186,97.04375,0.058127965370658785,97.6625,0.0001
177,0.08270301115512847,96.890625,0.05790261784568429,97.6125,0.0001
178,0.08209893688559532,97.015625,0.05309756501810625,97.95,0.0001
179,0.0811476083099842,96.990625,0.05318822950357571,97.9125,0.0001
180,0.0832063737809658,96.834375,0.057171467517036945,97.625,0.0001
181,0.08141765436530113,96.95625,0.054035298991948366,97.8625,0.0001
182,0.08269089978933335,96.8875,0.05637344840215519,97.725,0.0001
183,0.07718727576732635,97.128125,0.05241206125356257,97.9,0.0001
184,0.08061026260256768,96.909375,0.054728730232454836,97.775,0.0001
185,0.0787513906955719,97.01875,0.05477247620001435,97.7375,0.0001
186,0.07941785746812821,96.940625,0.061509380175266415,97.475,0.0001
187,0.07943138179183007,97.0,0.05523834557970986,97.8375,0.0001
188,0.07811263111233711,97.09375,0.0606050759088248,97.4875,0.0001
189,0.07754425865411758,97.11875,0.05276219948427752,97.8125,0.0001
190,0.07883280971646309,96.9875,0.057206666097044945,97.575,0.0001
191,0.07499785378575324,97.128125,0.05792584113078192,97.575,0.0001
192,0.07567900168895722,97.05625,0.054580798372626305,97.75,0.0001
193,0.07765910014510155,97.096875,0.05622611555736512,97.65,0.0001
194,0.07821455559134484,97.053125,0.04904476285446435,98.15,0.0001
195,0.07875327974557876,97.059375,0.05521101603517309,97.725,0.0001
196,0.07492782141268253,97.240625,0.05410334141924977,97.8,0.0001
197,0.07654062655568122,97.10625,0.05591908597853035,97.5875,0.0001
198,0.07495278193056583,97.234375,0.05183229403337464,97.875,0.0001
199,0.07803337034583092,97.06875,0.05223750864388421,97.9,0.0001
200,0.07550906574726104,97.178125,0.05626830778783187,97.6125,0.0001
201,0.07511487179994583,97.11875,0.05399092874722555,97.6875,0.0001
202,0.07560197865962982,97.103125,0.05127463355893269,97.825,0.0001
203,0.07383341297507286,97.234375,0.053500205220188946,97.75,0.0001
204,0.07573096853494644,97.10625,0.049246004375163466,98.0625,0.0001
205,0.07667725256085396,97.075,0.049394365574698895,97.9875,0.0001
206,0.07526261347532272,97.15625,0.04859567026142031,98.05,0.0001
207,0.07472712633013726,97.19375,0.05231275159167126,97.825,0.0001
208,0.07545473232865334,97.16875,0.055056880752090365,97.7875,0.0001
209,0.0723358967602253,97.29375,0.048360735934693366,98.05,0.0001
210,0.07631017249822616,97.096875,0.05269660532940179,97.85,0.0001
211,0.0744763003140688,97.1875,0.05458814656594768,97.7,0.0001
212,0.07316702690720558,97.209375,0.04992813622811809,98.125,0.0001
213,0.0756782840192318,97.15625,0.049303442472591996,98.0,0.0001
214,0.07067551228404045,97.409375,0.044939283397980034,98.3125,0.0001
215,0.07312202253937722,97.30625,0.05292883067158982,97.7375,0.0001
216,0.07396638613939285,97.259375,0.04899821168510243,98.0625,0.0001
217,0.07172578105330467,97.2875,0.05109934229403734,97.8875,0.0001
218,0.07007996560633183,97.2875,0.05272653489373624,97.85,0.0001
219,0.06982428234815598,97.378125,0.047785152797587216,98.2375,0.0001
220,0.07197452637553214,97.2125,0.04798792005749419,98.0875,0.0001
221,0.07308056023716926,97.340625,0.04854339867597446,98.0125,0.0001
222,0.07177749018371105,97.209375,0.04415898316074163,98.2625,0.0001
223,0.07562241180241108,97.18125,0.04713862156495452,98.1875,0.0001
224,0.0723109057545662,97.271875,0.049627641565166414,97.875,0.0001
225,0.07021390822529792,97.35,0.04723189654760063,98.1125,0.0001
226,0.07126626861095428,97.33125,0.042332110344432294,98.4375,0.0001
227,0.07078955553472042,97.278125,0.04141387512208894,98.5375,0.0001
228,0.06994398525357247,97.421875,0.04277500743046403,98.4125,0.0001
229,0.07207715386152268,97.334375,0.0480739678023383,98.1625,0.0001
230,0.06972210317850112,97.34375,0.053207588905934244,97.8,0.0001
231,0.06850675214827061,97.375,0.051627438864670694,97.85,0.0001
232,0.07064741086959839,97.4,0.0471084606833756,97.9875,0.0001
233,0.07206854298710823,97.265625,0.05535359383793548,97.6875,0.0001
234,0.06630142579972743,97.465625,0.04473438439890742,98.1125,0.0001
235,0.06863256207108498,97.45625,0.05021949429647066,98.0,0.0001
236,0.06781080564856529,97.465625,0.045109376253094524,98.1375,0.0001
237,0.07064564004540444,97.3,0.05051381408702582,97.875,0.0001
238,0.06555627292394638,97.721875,0.0505656658206135,97.8375,0.0001
239,0.06665731486678124,97.49375,0.04241617058869451,98.2375,0.0001
240,0.06680592125654221,97.4875,0.05167501122923568,97.85,0.0001
241,0.06762153378129006,97.478125,0.04570198868168518,98.15,0.0001
242,0.06910777598619461,97.4625,0.04917054617544636,97.9625,0.0001
243,0.0691310215294361,97.434375,0.04993014718638733,97.9125,0.0001
244,0.06590035490691662,97.521875,0.041117562679573894,98.325,0.0001
245,0.06663859730958939,97.4875,0.04673455056035891,98.0125,0.0001
246,0.06594637207686901,97.565625,0.042648888018447906,98.225,0.0001
247,0.0649353251606226,97.56875,0.05519833677681163,97.6625,0.0001
248,0.06395409709215163,97.571875,0.04013698373455554,98.375,0.0001
249,0.06589867000281811,97.44375,0.04273479385301471,98.25,0.0001
250,0.06477027183771134,97.53125,0.04693732917075977,98.1,0.0001
251,0.064115915492177,97.525,0.039225947752129287,98.45,0.0001
252,0.06576115247607231,97.609375,0.04177424777299166,98.3875,0.0001
253,0.06314306876063347,97.653125,0.04330723627936095,98.275,0.0001
254,0.06704057425260544,97.51875,0.042217277630697936,98.325,0.0001
255,0.06416104198992252,97.575,0.04533847066340968,98.2,0.0001
256,0.06200263750553131,97.675,0.03936321224318817,98.4,0.0001
257,0.06285711245238781,97.65,0.04281122051179409,98.275,0.0001
258,0.060289140447974204,97.79375,0.03985232918057591,98.425,0.0001
259,0.06489327971637249,97.55,0.04929832287598401,97.8625,0.0001
260,0.06375131113827229,97.546875,0.040314259473234415,98.4125,0.0001
261,0.06292507556080819,97.615625,0.03860340651590377,98.4375,0.0001
262,0.061628093510866164,97.65625,0.03916873360867612,98.4875,0.0001
263,0.06053888545930385,97.665625,0.04485942702740431,98.075,0.0001
264,0.06085790832340717,97.771875,0.04146274289814755,98.2875,0.0001
265,0.06159320326149464,97.646875,0.04216618844657205,98.275,0.0001
266,0.06135338906943798,97.80625,0.0551181337214075,97.7875,0.0001
267,0.05947688953578472,97.728125,0.03786647110246122,98.575,0.0001
268,0.06131003579497337,97.71875,0.04357662657275796,98.2875,0.0001
269,0.06149573482573032,97.765625,0.03658777798409574,98.6,0.0001
270,0.05998497349023819,97.775,0.03623966372106224,98.575,0.0001
271,0.06032936890423298,97.709375,0.04513888436486013,98.2125,0.0001
272,0.05884490118920803,97.75,0.03802276702481322,98.475,0.0001
273,0.0605519223511219,97.6625,0.042678994592279196,98.2375,0.0001
274,0.05724993525445461,97.821875,0.04159554265788756,98.375,0.0001
275,0.058620661556720736,97.778125,0.042289021250326186,98.2625,0.0001
276,0.06121288871765137,97.809375,0.03616394678829238,98.6375,0.0001
277,0.05912124001979828,97.796875,0.038157013041200116,98.45,0.0001
278,0.055039057433605196,97.91875,0.04063433126430027,98.3875,0.0001
279,0.0581436947286129,97.853125,0.034702476288657635,98.5875,0.0001
280,0.05626181749999523,97.89375,0.03843102772952989,98.3875,0.0001
281,0.056397992670536044,97.89375,0.03901133328326978,98.4625,0.0001
282,0.057132256388664246,97.8375,0.040810737817082554,98.2375,0.0001
283,0.05705018754303455,97.921875,0.03845292638288811,98.5,0.0001
284,0.05662889468669891,97.859375,0.043836991797434166,98.1375,0.0001
285,0.05792949843406677,97.834375,0.038788794714491814,98.425,0.0001
286,0.05545284695923328,97.96875,0.04042990430025384,98.4375,0.0001
287,0.05683349408209324,97.89375,0.03508404307649471,98.6375,0.0001
288,0.058168625235557554,97.853125,0.03856398814241402,98.4,0.0001
289,0.05555798922479153,98.04375,0.034634969488251954,98.75,0.0001
290,0.055759732991456985,97.875,0.032838636165251955,98.7,0.0001
291,0.05266058747470379,97.996875,0.03586667816853151,98.65,0.0001
292,0.05564950469136238,97.978125,0.03828121555852704,98.475,0.0001
293,0.05534842613339424,97.965625,0.03647370863473043,98.525,0.0001
294,0.05342746272683144,98.01875,0.03365307653439231,98.6375,0.0001
295,0.05396363667398691,98.028125,0.03976679430343211,98.4,0.0001
296,0.05313881838321686,98.1125,0.03469732138910331,98.5625,0.0001
297,0.05471347893774509,98.021875,0.03959130306611769,98.475,0.0001
298,0.05523041306436062,97.99375,0.03884708695113659,98.4375,0.0001
299,0.05423682041466236,97.946875,0.04350687505211681,98.2125,0.0001
300,0.055093037575483325,97.896875,0.035923891060519964,98.5625,0.0001
