Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,LR
96,0.07639594113826752,97.053125,0.057612320757471025,97.6125,0.0001
97,0.0761719219237566,97.04375,0.05139610113110393,98.025,0.0001
98,0.07667879611253739,96.978125,0.0546035950537771,97.75,0.0001
99,0.07338147611916065,97.178125,0.052045530697796494,97.7625,0.0001
100,0.0753554847985506,97.103125,0.05095529987011105,97.9625,0.0001
101,0.07230832761526108,97.278125,0.051703453238587826,97.9375,0.0001
102,0.07402074564993381,97.1375,0.0543681169510819,97.7125,0.0001
103,0.07586679929494858,97.103125,0.04910291935084388,98.0125,0.0001
104,0.0739914785772562,97.146875,0.048691861622501165,98.0875,0.0001
105,0.07304999327659607,97.084375,0.04791375313652679,98.0625,0.0001
106,0.07151973360776902,97.196875,0.051737624569796026,98.0375,0.0001
107,0.07183771492540836,97.1875,0.04720467422157526,98.25,0.0001
108,0.07563655179738998,97.046875,0.050551429274491966,97.9625,0.0001
109,0.07113387781381607,97.246875,0.04734340915456414,98.2625,0.0001
110,0.07102608527243137,97.3,0.04866103391395882,98.075,0.0001
111,0.06981510698795318,97.23125,0.04529759823344648,98.2375,0.0001
112,0.07000961336493493,97.296875,0.04385999304940924,98.15,0.0001
113,0.06963204419612884,97.3375,0.04961332096718252,98.15,0.0001
114,0.0711236902922392,97.271875,0.05652628396637738,97.6125,0.0001
115,0.07131404489278793,97.16875,0.04861350043211132,98.1125,0.0001
116,0.06929784250259399,97.36875,0.04583530587842688,98.3125,0.0001
117,0.06573377127945423,97.51875,0.04785269947024062,98.175,0.0001
118,0.06610555481910706,97.375,0.04429045011056587,98.3,0.0001
119,0.06653183820843697,97.4,0.046142398176016286,98.075,0.0001
120,0.06742259457707406,97.46875,0.049480574671179056,98.125,0.0001
121,0.06460450547933579,97.46875,0.04176225111586973,98.35,0.0001
122,0.06568333232402801,97.465625,0.044470041641034186,98.2,0.0001
123,0.0636735378280282,97.553125,0.046810770232696086,98.125,0.0001
124,0.06581892120838165,97.46875,0.04705724969971925,98.125,0.0001
125,0.06510155317187309,97.540625,0.046995192184112966,98.25,0.0001
126,0.06572482892870903,97.453125,0.04290708847111091,98.3,0.0001
127,0.06304635487496853,97.68125,0.045063770114211366,98.1875,0.0001
128,0.0637802637964487,97.59375,0.05039344716351479,97.9125,0.0001
129,0.06413153700530529,97.5625,0.04745554202236235,98.0375,0.0001
130,0.0628366070240736,97.621875,0.043538295140024275,98.2875,0.0001
131,0.06099494728446007,97.665625,0.03939691331470385,98.45,0.0001
132,0.06350305286049843,97.6,0.040093558782245964,98.5,0.0001
133,0.06080753418803215,97.696875,0.04651978949550539,98.225,0.0001
134,0.061207748427987096,97.64375,0.03706160729052499,98.5125,0.0001
135,0.06016025857627392,97.684375,0.041597687057219446,98.275,0.0001
136,0.06040572947263718,97.71875,0.03810628777137026,98.4875,0.0001
137,0.061010445490479466,97.6625,0.04209259868366644,98.4,0.0001
138,0.06058105909824371,97.725,0.048483770864550024,98.1,0.0001
139,0.060415505021810534,97.753125,0.040470615844242275,98.4,0.0001
140,0.059094815611839296,97.65,0.039882635755930096,98.3625,0.0001
141,0.058887673184275624,97.83125,0.04037479916587472,98.4375,0.0001
142,0.05863800826668739,97.809375,0.04401604033773765,98.2875,0.0001
143,0.058100078120827674,97.76875,0.04185183177469298,98.3,0.0001
144,0.058938949257135394,97.771875,0.03718558500986546,98.6375,0.0001
145,0.05786043374240398,97.853125,0.03899821589584462,98.375,0.0001
146,0.05772000607848168,97.815625,0.03616221612901427,98.5625,0.0001
147,0.05764581196010113,97.821875,0.04637200402794406,98.1375,0.0001
148,0.058155689239501956,97.73125,0.036209870799211785,98.625,0.0001
149,0.057088392287492754,97.79375,0.03741324943257496,98.575,0.0001
150,0.05716899809241295,97.834375,0.041164557565934956,98.275,0.0001
151,0.05662389242649078,97.884375,0.035277420945931226,98.55,0.0001
152,0.057132282689213755,97.79375,0.03817648673430085,98.425,0.0001
153,0.054003219649195675,97.95,0.034534252365119755,98.7125,0.0001
154,0.054454980209469796,97.915625,0.03345795997302048,98.625,0.0001
155,0.05429464228451252,97.96875,0.03703847952419892,98.5125,0.0001
156,0.054316617280244825,97.9,0.038997685245703906,98.425,0.0001
157,0.05713548801094294,97.853125,0.03934982791543007,98.3,0.0001
158,0.05250833736360073,97.9875,0.03632464216207154,98.4625,0.0001
159,0.05339300239086151,97.940625,0.03310778670129366,98.5875,0.0001
160,0.054020185679197315,97.984375,0.031141965329879895,98.8,0.0001
161,0.05506960855424404,97.871875,0.03421976580284536,98.6625,0.0001
162,0.051700947672128676,98.05625,0.03649271751055494,98.5625,0.0001
163,0.050112982526421546,98.1125,0.03133292673737742,98.7625,0.0001
164,0.0531004274263978,97.996875,0.0351277178269811,98.55,0.0001
165,0.052061449959874155,98.05,0.03075498717953451,98.7625,0.0001
166,0.05319993513822555,98.01875,0.03203734633279964,98.7875,0.0001
167,0.054110570177435875,98.015625,0.0331625311227981,98.7,0.0001
168,0.04936428082734346,98.0875,0.035369670804357156,98.5,0.0001
169,0.04985943260788918,98.071875,0.03596771921729669,98.5375,0.0001
170,0.051112999334931374,98.10625,0.030850559705868363,98.85,0.0001
171,0.05125935278087854,98.06875,0.033134901692392305,98.5875,0.0001
172,0.05110551796853542,98.078125,0.03736970805039164,98.4375,0.0001
173,0.05119267027080059,98.009375,0.03730088082375005,98.55,0.0001
174,0.048327266260981556,98.125,0.029986005887622014,98.8,0.0001
175,0.04906354734301567,98.184375,0.046836288733175024,98.075,0.0001
176,0.04947962807863951,98.103125,0.030473574995994568,98.6875,0.0001
177,0.04857816830277443,98.16875,0.04196655371924862,98.225,0.0001
178,0.04747585025429726,98.228125,0.035059423302300274,98.6,0.0001
179,0.049560376465320584,98.1875,0.026441138819791377,99.0125,0.0001
180,0.04796613623201847,98.18125,0.034869414957938716,98.525,0.0001
181,0.04503363282978535,98.340625,0.02995649498188868,98.75,0.0001
182,0.046934446796774866,98.253125,0.030926563282264397,98.725,0.0001
183,0.04678663598001003,98.296875,0.03013431522413157,98.775,0.0001
184,0.04638706195354462,98.234375,0.03191259695449844,98.6375,0.0001
185,0.048434951588511466,98.175,0.03603736626973841,98.475,0.0001
186,0.04670321022719145,98.225,0.028427367433323525,98.8625,0.0001
187,0.046869238890707494,98.175,0.03403214871650562,98.5625,0.0001
188,0.0458192468136549,98.246875,0.03283707165974192,98.55,0.0001
189,0.04441860815137625,98.340625,0.03183785419969354,98.65,0.0001
190,0.04661575984954834,98.2625,0.02732648010714911,98.9625,0.0001
191,0.04547407388687134,98.253125,0.028732582490192726,98.7875,0.0001
192,0.04544199475646019,98.34375,0.03331919899210334,98.6,0.0001
193,0.0459067377448082,98.25,0.027379133840440772,98.9,0.0001
194,0.044731537573039534,98.35625,0.033242398079892155,98.6625,0.0001
195,0.04554503161460161,98.3,0.03050759938196279,98.7375,0.0001
196,0.04407375675439835,98.428125,0.02843281955574639,98.775,0.0001
197,0.041472865216434,98.484375,0.026615508395479992,98.9375,0.0001
198,0.04482144232839346,98.340625,0.02713579028204549,98.9125,0.0001
199,0.04476922277361155,98.3,0.0311510160099715,98.675,0.0001
200,0.042800064750015736,98.3625,0.033188294677529484,98.575,0.0001
201,0.04268115594238043,98.446875,0.031943676818627864,98.725,0.0001
202,0.0418949558660388,98.509375,0.022647838675766252,99.0375,0.0001
203,0.0422811219394207,98.459375,0.03430170033243485,98.5625,0.0001
204,0.044297747939825056,98.340625,0.02883129361725878,98.825,0.0001
205,0.04152979389578104,98.459375,0.027433805546024814,98.8875,0.0001
206,0.04174703423678875,98.45,0.024684901669388637,99.05,0.0001
207,0.04229410777613521,98.3875,0.030493999714963138,98.75,0.0001
208,0.03993362911045551,98.4875,0.028609412285732105,98.7625,0.0001
209,0.03869779276102781,98.596875,0.02543388123740442,98.975,0.0001
210,0.04267082794755697,98.36875,0.03157763567287475,98.6125,0.0001
211,0.04124996246397495,98.421875,0.03274770822463324,98.625,0.0001
212,0.04119074431061745,98.490625,0.027708434296073392,98.9125,0.0001
213,0.040504421599209306,98.446875,0.033499259006930515,98.725,0.0001
214,0.04090117324888706,98.484375,0.023336394951911643,99.1,0.0001
215,0.039509025372564795,98.515625,0.02192874124739319,99.1125,0.0001
216,0.036443408146500586,98.671875,0.03151290045934729,98.7125,0.0001
217,0.037311468478292226,98.60625,0.02102871931856498,99.2,0.0001
218,0.04209190022200346,98.540625,0.02544543238764163,98.925,0.0001
219,0.0389070188626647,98.515625,0.022048516184440814,99.175,0.0001
220,0.03784404290467501,98.575,0.027571344180614688,98.8,0.0001
221,0.03726961457729339,98.646875,0.024503218352037948,99.025,0.0001
222,0.037979915007948874,98.5875,0.023451511005987413,99.05,0.0001
223,0.039631358571350576,98.53125,0.02050096043967642,99.2125,0.0001
224,0.037742359057068825,98.634375,0.026991560793248937,98.9375,0.0001
225,0.03722681624814868,98.565625,0.0303044945030706,98.6875,0.0001
226,0.03929125225543976,98.55625,0.02243348975025583,99.0625,0.0001
227,0.036434045016765594,98.61875,0.021927217807387933,99.2125,0.0001
228,0.03714717573672533,98.665625,0.022573513590032235,99.1375,0.0001
229,0.03697266133129597,98.628125,0.03128191680298187,98.75,0.0001
230,0.03615595812350512,98.675,0.022243129009439144,99.15,0.0001
231,0.03688332162797451,98.634375,0.026116688051843084,98.9125,0.0001
232,0.037164630338549616,98.615625,0.03668214480421739,98.4625,0.0001
233,0.03739115232601762,98.659375,0.02077811534400098,99.25,0.0001
234,0.03660660582780838,98.63125,0.029984246400999837,98.725,0.0001
235,0.03771719417721033,98.6125,0.027681790743372403,98.8625,0.0001
236,0.03635528434813023,98.690625,0.026634604088030756,98.8875,0.0001
237,0.038198822923004624,98.540625,0.02572619472630322,98.925,0.0001
238,0.035839642733335494,98.715625,0.02086594732827507,99.2625,0.0001
239,0.03603158903121948,98.69375,0.030477613443508744,98.775,0.0001
240,0.03640338779985905,98.628125,0.026923684927169234,98.925,0.0001
241,0.035326229229569434,98.684375,0.023213481836137362,99.1,0.0001
242,0.036298842519521715,98.659375,0.02142434910638258,99.1625,0.0001
243,0.033864776454865936,98.771875,0.02678680920507759,99.0,0.0001
244,0.034757839072495696,98.64375,0.02609865840349812,98.975,0.0001
245,0.03566488881781697,98.7375,0.02287000886281021,99.0875,0.0001
246,0.03463095209747553,98.678125,0.02546572862775065,98.9375,0.0001
247,0.03616655845940113,98.640625,0.02245199454773683,99.1625,0.0001
248,0.0342804484218359,98.796875,0.018291135333129205,99.3875,0.0001
249,0.035165696509182456,98.68125,0.034443786134943366,98.575,0.0001
250,0.03328366174176335,98.78125,0.023734289192361757,99.075,0.0001
251,0.034144120793789624,98.753125,0.02134504970308626,99.1375,0.0001
252,0.03338827496021986,98.8375,0.02510241722484352,98.975,0.0001
253,0.032403403662145135,98.753125,0.02299812069395557,99.0875,0.0001
254,0.03141002721711993,98.871875,0.03501186409994261,98.5125,0.0001
255,0.03428457059711218,98.740625,0.028753600898198783,98.85,0.0001
256,0.03252655337005854,98.840625,0.024207721478887834,99.0375,0.0001
257,0.03390839516371488,98.81875,0.02681841456796974,99.0125,0.0001
258,0.03391855964809656,98.71875,0.021043705695774406,99.0625,0.0001
259,0.0352159553989768,98.7,0.02748506542411633,98.875,0.0001
260,0.03303284594789147,98.753125,0.018985319409694057,99.275,0.0001
261,0.03163984914124012,98.84375,0.027281370283162687,98.9375,0.0001
262,0.030558706276118754,98.85,0.019711038024979644,99.275,0.0001
263,0.03135892628505826,98.8625,0.02330252042156644,99.1125,0.0001
264,0.03185050426609814,98.8125,0.024323245728737675,99.0125,0.0001
265,0.032811139456927776,98.7125,0.029927288473118097,98.75,0.0001
266,0.033378876209259035,98.78125,0.02182610720046796,99.175,0.0001
267,0.03048753821104765,98.86875,0.02236283050297061,99.2,0.0001
268,0.03307058259099722,98.753125,0.03436527741723694,98.6125,0.0001
269,0.03253061494231224,98.796875,0.02638942454359494,98.95,0.0001
270,0.03142066470906139,98.765625,0.024917306829593144,99.0375,0.0001
271,0.03037534535676241,98.9,0.025254916610720102,99.0,0.0001
272,0.032499476078897714,98.825,0.018960795780003536,99.2875,0.0001
273,0.031144941352307796,98.93125,0.018553812114987522,99.2625,0.0001
274,0.030728894397616387,98.8625,0.01896448525803862,99.35,0.0001
275,0.029996708288788795,98.81875,0.020951420272467658,99.1875,0.0001
276,0.03061063989624381,98.846875,0.020399027882376686,99.225,0.0001
277,0.031171289909631014,98.89375,0.03160019783535972,98.875,0.0001
278,0.028820325769484043,98.98125,0.016596957946603652,99.45,0.0001
279,0.029632018949836494,98.878125,0.014335001083964016,99.5,0.0001
280,0.029182565052062272,98.940625,0.017417803013813682,99.4,0.0001
281,0.028426201660186053,98.94375,0.025072608812479302,99.025,0.0001
282,0.02742132744938135,98.940625,0.03212185909796972,98.85,0.0001
283,0.030809441577643155,98.878125,0.02185693386127241,99.175,0.0001
284,0.03100093926116824,98.890625,0.019954419665737078,99.2375,0.0001
285,0.028483392253518106,98.915625,0.02060378900205251,99.25,0.0001
286,0.029280373934656382,98.915625,0.020873625049716793,99.2375,0.0001
287,0.028010602083057164,98.9625,0.02042210827494273,99.175,0.0001
288,0.028418348602950574,98.91875,0.021591305470792577,99.1,0.0001
289,0.02834496023133397,98.9125,0.020373791354359128,99.2,0.0001
290,0.0300056272149086,98.865625,0.017983803678362165,99.3625,0.0001
291,0.028816007763147355,98.95625,0.02009195970458677,99.2,0.0001
292,0.02811965548247099,99.0,0.019209283782402053,99.325,0.0001
293,0.02770468519255519,98.909375,0.0160839922609739,99.4875,0.0001
294,0.02761346975341439,99.00625,0.023025990500173066,99.1375,0.0001
295,0.028342545799911023,98.9375,0.01775871241261484,99.375,0.0001
296,0.027718418266624214,98.98125,0.023717689160548616,99.075,0.0001
297,0.0278306254260242,98.96875,0.01799972001754213,99.325,0.0001
298,0.027174317859113218,98.971875,0.02139039216854144,99.1625,0.0001
299,0.029323361523449422,98.9625,0.024713266466278583,99.0625,0.0001
300,0.028163734190165997,98.95625,0.029558905982412398,99.05,0.0001
